id,zip,member_type,city,state,grad_year,age,maj_prac_focus,college_code,purpose,category,full_state
76382,94611-4223,DO-M,Piedmont,CA,2000,39,Family Medicine,118464,Home,0,California
43211,96130-0547,DO-M,Susanville,CA,1984,62,Family Medicine,118445,Home,0,California
62441,90241-3334,DO-M,Downey,CA,1994,48,Family Medicine,118464,Business,0,California
180348,90049-4639,DO-M,Los Angeles,CA,2011,34,Family Medicine,118464,Home,1,California
60556,95758-7630,DO-M,Elk Grove,CA,1993,53,Family Medicine,118464,Home,0,California
160475,94534-4009,DO-M,Fairfield,CA,2008,34,Family Medicine,118466,Home,0,California
51717,91730-1295,DO-M,Rancho Cucamonga,CA,1989,55,Family Medicine,118464,Business,0,California
58006,93551-3649,DO-M,Palmdale,CA,1992,50,Family Medicine,118445,Business,0,California
160912,91765-2552,DO-M,Diamond Bar,CA,2008,35,Family Medicine,118464,Home,0,California
140596,91709-4604,DO-M,Chino Hills,CA,2004,38,Family Medicine,118464,Home,0,California
66464,92708-4425,DO-M,Fountain Valley,CA,1996,46,Family Medicine,118447,Home,0,California
70134,94582-1493,DO-M,San Ramon,CA,1998,45,Family Medicine,118442,Home,0,California
123707,91105-4143,DO-M,Pasadena,CA,2003,36,Family Medicine,118464,Home,0,California
191034,90019-7007,DO-M,Los Angeles,CA,2013,31,Family Medicine,118464,Home,5,California
70662,92868-1657,DO-M,Orange,CA,1998,41,Family Medicine,118447,Home,0,California
66465,90275-4913,DO-M,Rancho Palos Verdes,CA,1996,44,Family Medicine,118447,Home,0,California
43742,90631-2013,DO-M,La Habra,CA,1984,58,Family Medicine,118457,Home,0,California
59299,91754-1072,DO-M,Monterey Park,CA,1993,52,Family Medicine,118445,Home,0,California
151254,94904,DO-M,Larkspur,CA,2006,41,Family Medicine,118468,Business,0,California
76212,94559-2060,DO-M,Napa,CA,2000,42,Family Medicine,118463,Home,0,California
123711,92138-3245,DO-M,San Diego,CA,2003,37,Family Medicine,118464,Home,0,California
72925,92780-6211,DO-M,Tustin,CA,1999,42,Family Medicine,118447,Home,0,California
56022,91754-1168,DO-M,Monterey Park,CA,1991,63,Family Medicine,118446,Business,0,California
154118,95219-2408,DO-M,Stockton,CA,2007,36,Family Medicine,118464,Home,3,California
173027,94134-3360,DO-M,San Francisco,CA,2010,37,Family Medicine,118469,Home,2,California
41674,90807-3031,DO-M,Long Beach,CA,1983,60,Family Medicine,118447,Business,0,California
148133,95361-7657,DO-M,Oakdale,CA,2005,43,Family Medicine,118469,Home,0,California
174255,90401-2538,DO-M,Santa Monica,CA,2010,31,Family Medicine,118464,Home,2,California
174256,90503-8931,DO-M,Torrance,CA,2010,32,Family Medicine,118464,Home,2,California
187957,92602-0923,DO-M,Irvine,CA,2012,39,Family Medicine,118464,Home,5,California
164710,90277-5828,DO-M,Redondo Beach,CA,2009,36,Family Medicine,118464,Home,3,California
75435,92592-3323,DO-M,Temecula,CA,2000,44,Family Medicine,118453,Business,0,California
69628,90638-2502,DO-M,La Mirada,CA,1997,71,Family Medicine,118464,Home,0,California
85689,90240-2808,DO-M,Downey,CA,2002,40,Family Medicine,118464,Home,0,California
154290,90024-5003,DO-M,Los Angeles,CA,2007,33,Family Medicine,118464,Home,0,California
39143,94538-1622,DO-M,Fremont,CA,1983,57,Family Medicine,118442,Business,0,California
41123,90638-1301,DO-M,La Mirada,CA,1981,61,Family Medicine,118445,Business,0,California
67185,93311-3583,DO-M,Bakersfield,CA,1996,43,Family Medicine,118461,Home,0,California
84492,92127-8851,DO-M,San Diego,CA,2002,40,Family Medicine,118446,Home,0,California
58794,94030-2364,DO-M,Millbrae,CA,1995,64,Family Medicine,118464,Home,0,California
185215,90241-4917,DO-M,Downey,CA,2012,31,Family Medicine,182634,Business,5,California
150288,90808-3008,DO-M,Long Beach,CA,2006,43,Family Medicine,118469,Home,0,California
48711,93003-7261,DO-M,Ventura,CA,1987,53,Family Medicine/OMM,118446,Business,0,California
7047,92105-2303,DO-M,San Diego,CA,1949,92,Family Medicine/OMM,118444,Business,14,California
85574,91765-3514,DO-M,Diamond Bar,CA,2003,37,Family Medicine/OMM,118464,Home,0,California
187818,93722-3136,DO-M,Fresno,CA,2013,30,Family Medicine/OMM,118464,Home,5,California
185507,90706-2580,DO-M,Bellflower,CA,2012,30,Family Medicine/OMM,118469,Home,5,California
50448,94941-2941,DO-M,Mill Valley,CA,1988,57,Family Medicine/OMM,118457,Business,0,California
154171,90020-2813,DO-M,Los Angeles,CA,2007,36,Family Medicine/OMM,118464,Home,3,California
165022,91106-2641,DO-M,Pasadena,CA,2010,32,Family Medicine/OMM,118466,Home,5,California
148063,94903-1307,DO-M,San Rafael,CA,2006,47,Family Medicine/OMM,118469,Business,0,California
173031,94598-2925,DO-M,Walnut Creek,CA,2010,32,Family Medicine/OMM,118469,Home,1,California
160780,90715-1909,DO-M,Lakewood,CA,2008,33,Family Medicine/OMM,118464,Home,0,California
122719,91040-1361,DO-M,Shadow Hills,CA,2000,45,Family Medicine/OMM,118464,Home,0,California
36558,91765-4172,DO-M,Diamond Bar,CA,1978,64,Family Medicine/OMM,118457,Business,0,California
162951,93258-1045,DO-M,Porterville,CA,2008,36,Family Medicine/OMM,118464,Home,2,California
29662,93309-1588,DO-M,Bakersfield,CA,1971,71,Family Medicine/OMM,118447,Home,14,California
164738,95746-6415,DO-M,Granite Bay,CA,2009,32,Family Medicine/OMM,118469,Home,2,California
162967,91790-2708,DO-M,West Covina,CA,2008,38,Family Medicine/OMM,118464,Business,0,California
164506,92009-4318,DO-M,Carlsbad,CA,2009,48,Family Medicine/OMM,118464,Home,3,California
179622,93003-3108,DO-M,Ventura,CA,2011,29,Family Medicine/OMM,118445,Home,1,California
122190,95453-6528,DO-M,Lakeport,CA,2003,46,Family Medicine/OMM,118466,Home,0,California
73291,94618-1708,DO-M,Oakland,CA,1999,41,Family Medicine/OMM,118457,Home,0,California
154246,92694-0925,DO-M,Ladera Ranch,CA,2008,35,Family Medicine/OMM,118464,Home,2,California
140575,91776-1236,DO-M,San Gabriel,CA,2004,43,Family Medicine/OMM,118464,Business,0,California
159372,93001-2050,DO-M,Ventura,CA,2008,33,Family Medicine/OMM,118467,Home,2,California
191755,92101-1546,DO-M,San Diego,CA,2013,26,Family Medicine/Psychiatry,118469,Home,5,California
76218,91316-3512,DO-M,Encino,CA,2001,40,Forensic Psychiatry,118464,Home,0,California
82197,94559-9771,DO-M,Napa,CA,2001,40,Forensic Psychiatry,118468,Home,0,California
51154,92270-1767,DO-M,Rancho Mirage,CA,1989,53,Gastroenterology,118442,Business,0,California
123500,90404-1275,DO-M,Santa Monica,CA,2003,37,Gastroenterology,118464,Business,0,California
67322,95945-5084,DO-M,Grass Valley,CA,1996,46,Gastroenterology,118463,Business,0,California
32254,91786-3757,DO-M,Upland,CA,1973,65,Gastroenterology,118445,Business,0,California
57022,92130-3226,DO-M,San Diego,CA,1991,51,Gastroenterology,118464,Home,0,California
47172,95991-4117,DO-M,Yuba City,CA,1987,54,Gastroenterology,118464,Business,0,California
67514,90242-2812,DO-M,Downey,CA,1996,43,Gastroenterology,118464,Home,0,California
80532,90064-2304,DO-M,Los Angeles,CA,2001,40,Gastroenterology,118446,Home,0,California
70983,91302-2827,DO-M,Calabasas,CA,1998,41,Gastroenterology,118457,Home,0,California
71680,92562-6324,DO-M,Murrieta,CA,1998,50,Geriatrics,118464,Home,0,California
144497,91106-5403,DO-M,Pasadena,CA,2005,37,Geriatrics,118466,Home,3,California
68421,95066-4619,DO-M,Scotts Valley,CA,1997,46,Geriatrics,118447,Home,0,California
154029,92867-6493,DO-M,Orange,CA,2007,37,Geriatrics,118469,Home,3,California
25936,90720-2906,DO-M,Los Alamitos,CA,1962,77,Geriatrics,118442,Home,14,California
33916,90602-2327,DO-M,Whittier,CA,1975,63,Geriatrics,118445,Business,0,California
34149,91745-5012,DO-M,Hacienda Heights,CA,1976,63,Geriatrics-General Practice,118445,Home,0,California
140064,95356-9310,DO-M,Modesto,CA,2004,37,Gynecological Oncology,118469,Home,3,California
29388,92270-1053,DO-M,Rancho Mirage,CA,1971,73,General Practice,118446,Home,14,California
32725,93727-1447,DO-M,Fresno,CA,1974,66,General Practice,118453,Home,0,California
168281,92131-2774,DO-M,San Diego,CA,2009,31,General Practice,118457,Business,0,California
164541,95826-2126,DO-M,Sacramento,CA,2009,33,General Practice,118464,Home,1,California
149025,91607-4539,DO-M,Valley Village,CA,2006,37,General Practice,118464,Home,3,California
32305,90048-1843,DO-M,West Hollywood,CA,1973,66,General Practice,118453,Business,0,California
144127,92354-1804,DO-M,Loma Linda,CA,2005,34,General Practice,118461,Home,2,California
183940,91008-1020,DO-M,Bradbury,CA,2012,33,General Practice,118446,Home,5,California
148069,94590-3437,DO-M,Vallejo,CA,2005,39,General Practice,118469,Home,0,California
154067,92647-3265,DO-M,Huntington Beach,CA,2007,39,General Practice,118469,Home,2,California
81713,92626-2123,DO-M,Costa Mesa,CA,2001,46,General Practice,118464,Home,0,California
85989,91024-2661,DO-M,Sierra Madre,CA,2002,44,General Practice,118469,Home,1,California
25854,94109-3015,DO-M,San Francisco,CA,1962,81,General Practice,118447,Business,14,California
17741,93611-9526,DO-M,Clovis,CA,1955,88,General Practice,118442,Home,14,California
86002,92130-2216,DO-M,San Diego,CA,2002,46,General Practice,118469,Home,0,California
172290,95035-5306,DO-M,Milpitas,CA,2010,42,General Practice,118448,Business,0,California
25938,92211,DO-M,Palm Desert,CA,1962,78,General Practice,118442,Home,14,California
65067,95959-2956,DO-M,Nevada City,CA,1995,51,General Practice,118465,Business,0,California
169148,92277-6745,DO-M,Twentynine Palms,CA,2009,33,General Practice,118446,Home,2,California
40135,91739-2387,DO-M,Rancho Cucamonga,CA,1982,64,General Vascular Surgery,118458,Home,0,California
57088,92544-4711,DO-M,Hemet,CA,1991,49,General Vascular Surgery,118466,Business,0,California
59196,92056-4500,DO-M,Oceanside,CA,1993,50,General Vascular Surgery,118445,Business,0,California
34231,92333-0259,DO-M,Fawnskin,CA,1976,68,Gynecology,118446,Business,0,California
60471,95642-2173,DO-M,Jackson,CA,1993,63,Gynecology,118464,Business,0,California
46253,95926-2812,DO-M,Chico,CA,1987,57,Gynecology,118461,Business,0,California
41776,93301-3444,DO-M,Bakersfield,CA,1982,58,Gynecology,118462,Home,0,California
64233,92011-3310,DO-M,Carlsbad,CA,1996,56,Hyperbaric Medicine,118464,Home,0,California
42980,93729-5100,DO-M,Fresno,CA,1984,55,Hematology & Oncology,118463,Business,4,California
35583,93619-4697,DO-M,Clovis,CA,1977,62,Hematology & Oncology,118453,Home,0,California
69589,93924-9423,DO-M,Carmel Valley,CA,1997,43,Hematology & Oncology,118464,Home,0,California
75920,92620-3526,DO-M,Irvine,CA,2000,40,Hematology & Oncology,118461,Home,0,California
80157,93012-4053,DO-M,Camarillo,CA,2001,39,Hematology & Oncology,118442,Home,0,California
82037,92629-2182,DO-M,Dana Point,CA,2001,42,Hematology & Oncology,118466,Home,0,California
64125,91436-3745,DO-M,Encino,CA,1995,48,Hematology-Pathology,118464,Home,0,California
148028,95762-9559,DO-M,El Dorado Hills,CA,2005,41,Hospitalist,118469,Home,0,California
162944,91803-0762,DO-M,Alhambra,CA,2008,31,Hospitalist,118464,Home,0,California
153889,92782-8611,DO-M,Tustin,CA,2007,34,Hospitalist,118469,Home,0,California
150191,94951-1247,DO-M,Penngrove,CA,2006,57,Hospitalist,118469,Home,0,California
84063,95926-3221,DO-M,Chico,CA,2002,41,Hospitalist,118442,Home,0,California
85585,92117-5741,DO-M,San Diego,CA,2002,39,Hospitalist,118464,Home,0,California
168957,92101-7096,DO-M,San Diego,CA,2009,30,Hospitalist,118468,Home,2,California
85966,95148-2176,DO-M,San Jose,CA,2002,40,Hospitalist,118469,Home,0,California
155690,95132-3235,DO-M,San Jose,CA,2007,34,Hospitalist,118458,Home,0,California
140487,95124-2602,DO-M,San Jose,CA,2004,37,Hospitalist,118464,Home,0,California
140493,91207-1401,DO-M,Glendale,CA,2004,35,Hospitalist,118464,Home,0,California
143888,95051-5173,DO-M,Santa Clara,CA,2005,34,Hospitalist,118464,Business,0,California
174185,91730-8960,DO-M,Rancho Cucamonga,CA,2010,29,Hospitalist,118464,Home,2,California
144020,95661-5835,DO-M,Roseville,CA,2005,37,Hospitalist,118464,Home,0,California
54606,95355-1445,DO-M,Modesto,CA,1990,50,Hand Surgery,118445,Home,0,California
79674,95816-5119,DO-M,Sacramento,CA,2001,41,Hand Surgery-Orthopedic Surg,118469,Business,0,California
42771,92618-3182,DO-M,Irvine,CA,1984,55,Hair Transplant,118464,Business,0,California
79691,95366-9361,DO-M,Ripon,CA,2001,42,Interventional Cardiology,118469,Home,0,California
145498,91911-6654,DO-M,Chula Vista,CA,2005,35,Cardiac Electrophysiology,118442,Business,3,California
74068,92708-7511,DO-M,Fountain Valley,CA,1999,44,Cardiac Electrophysiology,118464,Business,2,California
75052,92103-5845,DO-M,San Diego,CA,2000,42,Infectious Diseases,118447,Home,4,California
154269,91765-4512,DO-M,Diamond Bar,CA,2007,35,Infectious Diseases,118464,Home,2,California
62426,92660-7705,DO-M,Newport Beach,CA,1994,55,Infectious Diseases,118464,Business,0,California
178984,91030-3029,DO-M,South Pasadena,CA,2011,30,Internal Med-Emergency Med,118449,Home,5,California
73979,93444-6621,DO-M,Nipomo,CA,1999,40,Internal Med-Emergency Med,118464,Home,0,California
146128,91901-2872,DO-M,Alpine,CA,2005,39,Internal Med-Emergency Med,118453,Home,0,California
164562,93311-3509,DO-M,Bakersfield,CA,2009,32,Internal Med-Emergency Med,118464,Home,1,California
174168,90210-1933,DO-M,Beverly Hills,CA,2010,31,Internal Med-Emergency Med,118464,Home,5,California
157068,92021-3778,DO-M,El Cajon,CA,2007,33,Internal Med-Emergency Med,118463,Home,3,California
65499,92708-2263,DO-M,Fountain Valley,CA,1995,44,Internal Med-Emergency Med,118445,Home,0,California
51733,94941-3950,DO-M,Mill Valley,CA,1989,56,Internal Med-Emergency Med,118464,Home,0,California
151921,95138-1388,DO-M,San Jose,CA,2006,34,Internal Med-Emergency Med,118445,Home,0,California
69623,93309-2205,DO-M,Bakersfield,CA,1998,44,Internal Med-Emergency Med,118464,Home,0,California
164703,91006-1728,DO-M,Arcadia,CA,2009,35,Internal Med-Emergency Med,118464,Home,1,California
58685,93923-8674,DO-M,Carmel,CA,1992,49,Internal Medicine,118464,Home,0,California
32003,90806-2626,DO-M,Long Beach,CA,1973,72,Internal Medicine,118453,Business,14,California
138607,90275-4883,DO-M,Rancho Palos Verdes,CA,2004,40,Internal Medicine,118468,Home,0,California
168962,93105-1925,DO-M,Santa Barbara,CA,2009,33,Internal Medicine,118468,Home,3,California
24205,93555-5520,DO-M,Ridgecrest,CA,1959,81,Internal Medicine,118447,Home,14,California
122072,93405-1503,DO-M,San Luis Obispo,CA,2003,40,Internal Medicine,118466,Home,0,California
143879,91737-6739,DO-M,Rancho Cucamonga,CA,2005,37,Internal Medicine,118464,Home,3,California
132725,92108,DO-M,San Diego,CA,2003,46,Internal Medicine,118458,Home,0,California
143881,90275-5370,DO-M,Rancho Palos Verdes,CA,2005,37,Internal Medicine,118464,Business,0,California
60453,93420-2006,DO-M,Arroyo Grande,CA,1994,50,Internal Medicine,118464,Home,0,California
154413,90706-3405,DO-M,Bellflower,CA,2007,34,Internal Medicine,118446,Home,2,California
73952,95926-1613,DO-M,Chico,CA,1999,51,Internal Medicine,118464,Home,0,California
180959,91604-3709,DO-M,Studio City,CA,2011,30,Internal Medicine,118468,Home,1,California
168264,95020-9165,DO-M,Gilroy,CA,2009,31,Internal Medicine,118457,Home,1,California
164762,94582-1301,DO-M,San Ramon,CA,2009,34,Internal Medicine,118469,Home,3,California
62342,94703-2318,DO-M,Berkeley,CA,1994,45,Internal Medicine,118464,Home,0,California
75838,90720-6836,DO-M,Los Alamitos,CA,2000,43,Internal Medicine,118461,Business,0,California
154126,95650-9765,DO-M,Loomis,CA,2007,46,Internal Medicine,118464,Home,1,California
191473,92373-5331,DO-M,Redlands,CA,2013,35,Internal Medicine,118464,Home,5,California
154010,94592-1168,DO-M,Vallejo,CA,2007,35,Internal Medicine,118469,Home,0,California
60314,95866-1718,DO-M,Sacramento,CA,1993,46,Internal Medicine,118462,Home,0,California
150244,94582-5385,DO-M,San Ramon,CA,2006,37,Internal Medicine,118469,Home,0,California
162281,94707-2453,DO-M,Berkeley,CA,2008,36,Internal Medicine,118469,Home,1,California
153876,95835-2326,DO-M,Sacramento,CA,2007,36,Internal Medicine,118469,Home,0,California
172984,94618-1636,DO-M,Oakland,CA,2010,32,Internal Medicine,118469,Home,2,California
158915,92869-1231,DO-M,Orange,CA,2008,36,Internal Medicine,118449,Home,1,California
39229,90265-5652,DO-M,Malibu,CA,1981,57,Internal Medicine,118445,Business,0,California
191472,91711-2324,DO-M,Claremont,CA,2013,28,Internal Medicine,118464,Home,5,California
66822,93465-9779,DO-M,Templeton,CA,1996,54,Internal Medicine,118458,Home,50,California
56985,92399-4340,DO-M,Yucaipa,CA,1991,52,Internal Medicine,118464,Business,0,California
148990,94618-2401,DO-M,Oakland,CA,2006,42,Internal Medicine,118464,Home,0,California
72259,90278-2830,DO-M,Redondo Beach,CA,1999,45,Internal Medicine,118442,Home,0,California
124114,94585-6339,DO-M,Suisun City,CA,2003,40,Internal Medicine,118447,Home,0,California
66701,92020-2309,DO-M,El Cajon,CA,1996,45,Internal Medicine,118457,Home,0,California
51158,92562-4472,DO-M,Murrieta,CA,1989,51,Internal Medicine,118445,Home,4,California
176945,90620-4040,DO-M,Buena Park,CA,2011,29,Internal Medicine,118464,Home,1,California
162978,91801-5633,DO-M,Alhambra,CA,2008,34,Internal Medicine,118464,Home,0,California
188652,95949-6719,DO-M,Grass Valley,CA,2012,30,Internal Medicine,118468,Home,5,California
167954,95355-4201,DO-M,Modesto,CA,2009,30,Internal Medicine,118454,Business,3,California
151444,95370-1586,DO-M,Sonora,CA,2006,55,Internal Medicine,118457,Home,0,California
148035,93117-2413,DO-M,Goleta,CA,2005,36,Internal Medicine,118469,Business,0,California
123760,91711-1567,DO-M,Claremont,CA,2003,40,Internal Medicine,118469,Home,0,California
188238,92101-2561,DO-M,San Diego,CA,2012,32,Internal Medicine,118440,Home,5,California
171254,94116-1232,DO-M,San Francisco,CA,2010,35,Internal Medicine,118459,Home,2,California
81754,94587-1507,DO-M,Union City,CA,2001,39,Internal Medicine,118464,Business,0,California
156467,94114-3812,DO-M,San Francisco,CA,2007,33,Internal Medicine,118442,Home,2,California
174121,92870-1626,DO-M,Placentia,CA,2010,33,Internal Medicine,118464,Home,1,California
154137,91792-3197,DO-M,West Covina,CA,2007,37,Internal Medicine,118464,Business,0,California
85945,95835-2088,DO-M,Sacramento,CA,2002,41,Internal Medicine,118469,Home,0,California
151093,94061-2605,DO-M,Redwood City,CA,2006,35,Internal Medicine,118453,Home,3,California
85704,91108-1318,DO-M,San Marino,CA,2002,40,Internal Medicine,118465,Home,0,California
147307,95757-3029,DO-M,Elk Grove,CA,2006,35,Internal Medicine,118463,Home,0,California
154022,94501-3996,DO-M,Alameda,CA,2007,41,Internal Medicine,118469,Home,0,California
191459,91750-3715,DO-M,La Verne,CA,2013,25,Internal Medicine,118464,Home,5,California
64260,95670-7967,DO-M,Rancho Cordova,CA,1995,49,Internal Medicine,118446,Business,50,California
138890,91413-0851,DO-M,Sherman Oaks,CA,2004,39,Internal Medicine,118446,Business,0,California
